133,06/24/09,09:30:00,MNDdown,FLPD,2,
133,06/24/09,09:30:00,MNDdown,F2PO,9,
133,06/24/09,09:30:00,MNDdown,F2MB,7,
133,06/24/09,09:30:00,MNDdown,FWRW,3,
133,06/24/09,09:30:00,MNDdown,FR2M,7,
134,06/24/09,10:30:00,MOup,F2MB,r,
134,06/24/09,10:30:00,MOup,FLWD,3,
135,06/24/09,11:30:00,MMGdown,F2MB,R,
135,06/24/09,11:30:00,MMGdown,FLWD,R,
135,06/24/09,11:30:00,MMGdown,FR2M,3,
136,06/24/09,12:30:00,MONup,FR2M,5,
137,06/24/09,13:30:00,MBDYdown,F2MB,R,
137,06/24/09,13:30:00,MBDYdown,FLWD,4,
137,06/24/09,13:30:00,MBDYdown,FR2M,4,
140,06/25/09,09:30:00,MM2Ddown,F2MB,R,
140,06/25/09,09:30:00,MM2Ddown,FWRW,2,
140,06/25/09,09:30:00,MM2Ddown,FR2M,2,
141,06/25/09,10:30:00,MMGup,F2MB,2,
141,06/25/09,10:30:00,MMGup,FWRW,3,
142,06/25/09,11:30:00,MONdown,F2MB,4,
142,06/25/09,11:30:00,MONdown,FR2M,1,
143,06/25/09,12:30:00,MNDup,F2MB,R,
144,06/25/09,13:30:00,MWGdown,FNO,6,
144,06/25/09,13:30:00,MWGdown,F2MB,4,
