78,05/25/10,14:00:00,MLB,FOGO,3,
78,05/25/10,14:00:00,MLB,FLG,R,
78,05/25/10,14:00:00,MLB,FR2D,2,
78,05/25/10,14:00:00,MLB,FRM,2,
79,05/26/10,08:15:00,MGRG,FGBD,R,
79,05/26/10,08:15:00,MGRG,FGRN,5,
79,05/26/10,08:15:00,MGRG,FO2P,1,
79,05/26/10,08:15:00,MGRG,FLG,4,
79,05/26/10,08:15:00,MGRG,FR2D,10,
79,05/26/10,08:15:00,MGRG,FRM,6,
80,05/26/10,09:15:00,MWG,FYR,1,
80,05/26/10,09:15:00,MWG,FGBD,R,
80,05/26/10,09:15:00,MWG,FGRN,4,
80,05/26/10,09:15:00,MWG,FO2P,6,
80,05/26/10,09:15:00,MWG,FOGO,R,
80,05/26/10,09:15:00,MWG,FLG,1,
80,05/26/10,09:15:00,MWG,FR2D,10,
81,05/26/10,10:15:00,MDBR,FGRN,4,
81,05/26/10,10:15:00,MDBR,FO2P,R,
81,05/26/10,10:15:00,MDBR,FOGO,1,
81,05/26/10,10:15:00,MDBR,FLG,R,
81,05/26/10,10:15:00,MDBR,FR2D,2,
81,05/26/10,10:15:00,MDBR,FRM,5,
82,05/26/10,11:15:00,MBDY,FGRN,5,
82,05/26/10,11:15:00,MBDY,FO2P,5,
82,05/26/10,11:15:00,MBDY,FOGO,3,
82,05/26/10,11:15:00,MBDY,FLG,6,
82,05/26/10,11:15:00,MBDY,FR2D,8,
82,05/26/10,11:15:00,MBDY,FRM,7,
83,05/26/10,12:15:00,M2M,FGRN,4,
83,05/26/10,12:15:00,M2M,FLG,5,
83,05/26/10,12:15:00,M2M,FR2D,2,
83,05/26/10,12:15:00,M2M,FRM,3,
84,05/26/10,13:15:00,MDMG,FO2P,7,
84,05/26/10,13:15:00,MDMG,FOGO,R,
84,05/26/10,13:15:00,MDMG,FLG,1,
84,05/26/10,13:15:00,MDMG,FR2D,5,
84,05/26/10,13:15:00,MDMG,FRM,1,
85,05/27/10,08:00:00,MBOD,FYR,R,
85,05/27/10,08:00:00,MBOD,FGBD,8,
85,05/27/10,08:00:00,MBOD,FGRN,5,
85,05/27/10,08:00:00,MBOD,FO2P,8,
85,05/27/10,08:00:00,MBOD,FLG,2,
85,05/27/10,08:00:00,MBOD,FR2D,10,
85,05/27/10,08:00:00,MBOD,FRM,5,
86,05/27/10,09:00:00,MGRG,FGRN,7,
86,05/27/10,09:00:00,MGRG,FO2P,1,
86,05/27/10,09:00:00,MGRG,FLN,R,
86,05/27/10,09:00:00,MGRG,FLG,6,
86,05/27/10,09:00:00,MGRG,FR2D,6,
87,05/27/10,10:00:00,MLB,FGBD,R,
87,05/27/10,10:00:00,MLB,FGRN,7,
87,05/27/10,10:00:00,MLB,FO2P,5,
87,05/27/10,10:00:00,MLB,FLN,R,
87,05/27/10,10:00:00,MLB,FR2D,4,
87,05/27/10,10:00:00,MLB,FRM,5,
88,05/27/10,11:00:00,MWG,FR2D,5,
88,05/27/10,11:00:00,MWG,FGRN,3,
88,05/27/10,11:00:00,MWG,FO2P,1,
88,05/27/10,11:00:00,MWG,FLG,4,
89,05/27/10,12:00:00,MND,FGBD,1,
88,05/27/10,11:00:00,MWG,FRM,4,
89,05/27/10,12:00:00,MND,FGRN,3,
89,05/27/10,12:00:00,MND,FO2P,10,
89,05/27/10,12:00:00,MND,FLG,6,
89,05/27/10,12:00:00,MND,FRM,5,
90,05/27/10,13:00:00,MLNR,FGRN,2,
90,05/27/10,13:00:00,MLNR,FR2D,2,
90,05/27/10,13:00:00,MLNR,FRM,1,
